Date,Low,Open,Volume,High,Close,Adjusted Close
27-09-1990,0.25,0.2678569853,142340800,0.2723209858,0.2522319853,0.2027038038
28-09-1990,0.2433039993,0.2544640005,176041600,0.2589290142,0.2589290142,0.208085835
01-10-1990,0.2611609995,0.2633930147,155657600,0.2767859995,0.2723209858,0.2188481838
02-10-1990,0.2633930147,0.2767859995,270984000,0.2857140005,0.2645089924,0.2125701457
03-10-1990,0.2388390005,0.265625,268240000,0.265625,0.2410710007,0.1937344372
04-10-1990,0.234375,0.2388390005,213494400,0.25,0.25,0.2009101212
05-10-1990,0.2410710007,0.2410710007,99489600,0.2566959858,0.25,0.2009101212
08-10-1990,0.2522319853,0.2566959858,61532800,0.2611609995,0.260044992,0.2089826614
09-10-1990,0.2477679998,0.2544640005,120579200,0.2589290142,0.25,0.2009101212
10-10-1990,0.2321429998,0.2433039993,147907200,0.25,0.2366070002,0.1901469529
11-10-1990,0.2276789993,0.2388390005,205979200,0.2488840073,0.2477679998,0.1991164237
12-10-1990,0.2410710007,0.2522319853,228648000,0.2544640005,0.2522319853,0.2027038038
15-10-1990,0.2377229929,0.2544640005,201017600,0.2566959858,0.2477679998,0.1991164237
16-10-1990,0.2165179998,0.2455359995,305233600,0.2455359995,0.2232140005,0.1793838143
17-10-1990,0.2232140005,0.2254460007,309064000,0.2366070002,0.2366070002,0.1901469529
18-10-1990,0.2366070002,0.2366070002,315000000,0.2566959858,0.2544640005,0.204497546
19-10-1990,0.2700890005,0.2790180147,933732800,0.2834819853,0.2801339924,0.2251270562
22-10-1990,0.2723209858,0.28125,252739200,0.28125,0.2779020071,0.2233332992
23-10-1990,0.2700890005,0.2767859995,167048000,0.28125,0.2767859995,0.2224363983
24-10-1990,0.2678569853,0.2745540142,141825600,0.2767859995,0.2723209858,0.2188481838
25-10-1990,0.2645089924,0.2700890005,153462400,0.2790180147,0.2678569853,0.2152607143
26-10-1990,0.265625,0.265625,134198400,0.2790180147,0.2678569853,0.2152607143
29-10-1990,0.265625,0.2700890005,123480000,0.2723209858,0.2667410076,0.2143639177
30-10-1990,0.2578130066,0.265625,98044800,0.2745540142,0.271205008,0.2179514021
31-10-1990,0.2700890005,0.2723209858,148758400,0.2845979929,0.2745540142,0.2206427008
01-11-1990,0.265625,0.2723209858,90652800,0.2767859995,0.2723209858,0.2188481838
02-11-1990,0.2723209858,0.2723209858,148612800,0.2890630066,0.2834819853,0.2278176248
05-11-1990,0.2857140005,0.2879459858,184475200,0.2991069853,0.296875,0.2385806888
06-11-1990,0.296875,0.2991069853,184766400,0.3080359995,0.2991069853,0.2403745055
07-11-1990,0.291294992,0.2991069853,202977600,0.3013390005,0.296875,0.2385806888
08-11-1990,0.2946430147,0.2946430147,199248000,0.3125,0.3080359995,0.2475501448
09-11-1990,0.3080359995,0.3125,198228800,0.3191959858,0.3169640005,0.2547250092
12-11-1990,0.3147319853,0.3169640005,145051200,0.328125,0.3236609995,0.2601071
13-11-1990,0.3191959858,0.3236609995,141948800,0.3258930147,0.3214290142,0.2583133876
14-11-1990,0.3191959858,0.3191959858,190747200,0.3325890005,0.3303569853,0.2654882669
15-11-1990,0.3169640005,0.328125,161772800,0.3303569853,0.3214290142,0.2583133876
16-11-1990,0.3102680147,0.3191959858,183008000,0.3214290142,0.3136160076,0.2528771758
19-11-1990,0.3147319853,0.3169640005,223910400,0.3247770071,0.3247770071,0.2618765533
20-11-1990,0.3147319853,0.3258930147,153630400,0.328125,0.3169640005,0.2555765808
21-11-1990,0.3102680147,0.3147319853,123211200,0.3236609995,0.322544992,0.260076791
23-11-1990,0.3214290142,0.3236609995,53200000,0.3303569853,0.3247770071,0.2618765533
26-11-1990,0.3214290142,0.3214290142,81457600,0.3303569853,0.328125,0.2645761073
27-11-1990,0.328125,0.3303569853,164584000,0.3415180147,0.3348209858,0.2699752152
28-11-1990,0.328125,0.3370540142,174910400,0.34375,0.328125,0.2645761073
29-11-1990,0.3236609995,0.3303569853,126705600,0.3303569853,0.328125,0.2645761073
30-11-1990,0.3236609995,0.3236609995,121508800,0.3325890005,0.328125,0.2645761073
03-12-1990,0.3303569853,0.3325890005,165401600,0.3415180147,0.3404020071,0.2744753957
04-12-1990,0.3348209858,0.3348209858,152152000,0.3459819853,0.34375,0.2771749794
05-12-1990,0.338169992,0.34375,218388800,0.359375,0.3582589924,0.2888739407
06-12-1990,0.3616069853,0.3683040142,532246400,0.3727680147,0.3683040142,0.2969735861
07-12-1990,0.3660709858,0.3660709858,329660800,0.3816959858,0.3794640005,0.3059721589
10-12-1990,0.3705359995,0.3772319853,250588800,0.3794640005,0.3727680147,0.300573051
11-12-1990,0.3571430147,0.3683040142,347883200,0.3705359995,0.3571430147,0.2879741192
12-12-1990,0.3482140005,0.3549109995,242356800,0.3571430147,0.353794992,0.2852745652
13-12-1990,0.3526790142,0.3526790142,160731200,0.3660709858,0.3638390005,0.2933732271
14-12-1990,0.3526790142,0.359375,87068800,0.3616069853,0.3560270071,0.2870742381
17-12-1990,0.3482140005,0.3482140005,131107200,0.3616069853,0.3582589924,0.2888739407
18-12-1990,0.3638390005,0.3660709858,220987200,0.3794640005,0.3772319853,0.3041723967
19-12-1990,0.3671880066,0.3794640005,140660800,0.3794640005,0.3738839924,0.3014728725
20-12-1990,0.3683040142,0.3683040142,401072000,0.3973209858,0.3928569853,0.3167712986
21-12-1990,0.3883930147,0.3950890005,346136000,0.4040180147,0.4017859995,0.3239710033
24-12-1990,0.3928569853,0.3995540142,58721600,0.4017859995,0.3928569853,0.3167712986
26-12-1990,0.3839290142,0.3928569853,103073600,0.3950890005,0.390625,0.3149715066
27-12-1990,0.3861609995,0.3861609995,97652800,0.3928569853,0.3883930147,0.313171804
28-12-1990,0.3816959858,0.3861609995,63929600,0.3883930147,0.3839290142,0.3095723689
31-12-1990,0.3816959858,0.3839290142,44273600,0.3861609995,0.3839290142,0.3095723689
02-01-1991,0.375,0.3816959858,154985600,0.3928569853,0.3883930147,0.313171804
03-01-1991,0.3839290142,0.3883930147,150180800,0.3950890005,0.3839290142,0.3095723689
04-01-1991,0.3839290142,0.3839290142,141523200,0.3950890005,0.3861609995,0.3113721013
07-01-1991,0.3839290142,0.3839290142,310800000,0.4040180147,0.3861609995,0.3113721013
08-01-1991,0.3794640005,0.390625,218691200,0.3917410076,0.3861609995,0.3113721013
09-01-1991,0.390625,0.3950890005,467264000,0.4107140005,0.4040180147,0.3257707059
10-01-1991,0.4084819853,0.4084819853,435321600,0.421875,0.4207589924,0.3392693698
11-01-1991,0.4107140005,0.4196430147,307652800,0.421875,0.4196430147,0.3383696079
14-01-1991,0.4107140005,0.4107140005,210840000,0.4174109995,0.4129459858,0.3329696059
15-01-1991,0.4107140005,0.4151790142,192057600,0.4174109995,0.4174109995,0.3365697861
16-01-1991,0.4174109995,0.4196430147,390633600,0.4464290142,0.4441959858,0.3581673503
17-01-1991,0.4375,0.46875,591673600,0.4709819853,0.4575890005,0.3689664602
18-01-1991,0.4330359995,0.4352680147,943241600,0.453125,0.4486609995,0.36176759
21-01-1991,0.4441959858,0.4441959858,324307200,0.4598209858,0.453125,0.3653670251
22-01-1991,0.4508930147,0.4553569853,427728000,0.46875,0.4575890005,0.3689664602
23-01-1991,0.4553569853,0.4575890005,244260800,0.4665180147,0.4620540142,0.3725667894
24-01-1991,0.4598209858,0.4598209858,233934400,0.4709819853,0.4654020071,0.3752662241
25-01-1991,0.4642859995,0.4642859995,223809600,0.478794992,0.4776790142,0.3851654828
28-01-1991,0.4754459858,0.4754459858,273481600,0.4933040142,0.4866069853,0.3923644722
29-01-1991,0.4665180147,0.484375,215555200,0.4866069853,0.4799109995,0.386965245
30-01-1991,0.4754459858,0.4754459858,336772800,0.4977680147,0.4955359995,0.399564147
31-01-1991,0.4888390005,0.4955359995,242592000,0.5,0.4955359995,0.399564147
01-02-1991,0.4955359995,0.4955359995,444550400,0.5167409778,0.4977680147,0.4013638794
04-02-1991,0.4910709858,0.4977680147,267848000,0.5,0.4933040142,0.3977644742
05-02-1991,0.4888390005,0.4933040142,356115200,0.5178570151,0.515625,0.4157625437
06-02-1991,0.5044639707,0.515625,222566400,0.5200889707,0.5078129768,0.4094634652
07-02-1991,0.4977680147,0.5089290142,520172800,0.5245540142,0.515625,0.4157625437
08-02-1991,0.5133929849,0.5133929849,313555200,0.5379459858,0.5345979929,0.4310608506
11-02-1991,0.5334820151,0.5357139707,323030400,0.5491070151,0.5479909778,0.441859901
12-02-1991,0.5301340222,0.5446429849,224750400,0.546875,0.5357139707,0.4319607019
13-02-1991,0.5178570151,0.5357139707,255550400,0.5379459858,0.5357139707,0.4319607019
14-02-1991,0.5066959858,0.5357139707,377675200,0.5357139707,0.510044992,0.4112631083
15-02-1991,0.5111610293,0.5111610293,365612800,0.5223209858,0.5145090222,0.4157356024
19-02-1991,0.5122770071,0.5133929849,226251200,0.5379459858,0.5357139707,0.432869643
20-02-1991,0.5290179849,0.53125,213640000,0.5513389707,0.5446429849,0.4400846064
21-02-1991,0.5245540142,0.546875,190870400,0.5558040142,0.5267860293,0.4256557524
22-02-1991,0.5223209858,0.5267860293,232568000,0.5513389707,0.5334820151,0.4310663342
25-02-1991,0.5133929849,0.5379459858,359273600,0.5401790142,0.5178570151,0.4184409082
26-02-1991,0.5044639707,0.5133929849,250017600,0.5245540142,0.5200889707,0.4202442467
27-02-1991,0.5133929849,0.5200889707,174372800,0.5223209858,0.5200889707,0.4202442467
28-02-1991,0.5022320151,0.5200889707,227360000,0.5223209858,0.5111610293,0.413030237
01-03-1991,0.5089290142,0.5089290142,126134400,0.5267860293,0.515625,0.4166374207
04-03-1991,0.5089290142,0.5178570151,88356800,0.5245540142,0.521205008,0.4211460948
05-03-1991,0.5267860293,0.5267860293,441448000,0.5647320151,0.5636159778,0.4554152489
06-03-1991,0.5613840222,0.5714290142,523958400,0.5859379768,0.5625,0.4545133412
07-03-1991,0.5647320151,0.5669639707,321753600,0.6026790142,0.6004459858,0.4851746261
08-03-1991,0.5803570151,0.6049110293,322201600,0.609375,0.5803570151,0.4689423144
11-03-1991,0.5558040142,0.5758929849,175369600,0.578125,0.5669639707,0.4581204951
12-03-1991,0.5580360293,0.5625,233676800,0.5691959858,0.5613840222,0.4536116123
13-03-1991,0.5602679849,0.5602679849,174552000,0.59375,0.5915179849,0.4779607058
14-03-1991,0.5758929849,0.5959820151,227068800,0.6026790142,0.5825889707,0.4707457423
15-03-1991,0.5825889707,0.5870540142,204836800,0.59375,0.5915179849,0.4779607058
18-03-1991,0.5870540142,0.5870540142,214009600,0.609375,0.6049110293,0.4887825847
19-03-1991,0.5870540142,0.59375,422195200,0.6272320151,0.6205360293,0.5014081597
20-03-1991,0.5970979929,0.6183040142,361704000,0.6205360293,0.6049110293,0.4887825847
21-03-1991,0.5691959858,0.609375,296800000,0.6138389707,0.578125,0.4671387076
22-03-1991,0.5558040142,0.5714290142,338128000,0.578125,0.5647320151,0.4563170373
25-03-1991,0.5647320151,0.5669639707,135856000,0.5803570151,0.5758929849,0.4653353691
26-03-1991,0.578125,0.578125,333625600,0.6272320151,0.625,0.5050148964
